Datum;RGSCode;RGSName;Bundesland;Geschlecht;Nationalitaet;BESTAND;ZUGANG;ABGANG;
2021-01-31;202;Hermagor;Kärnten;M;Ausländer_innen;109;22;13;
2021-01-31;202;Hermagor;Kärnten;M;Inländer_innen;487;220;63;
2021-01-31;202;Hermagor;Kärnten;W;Ausländer_innen;113;17;11;
2021-01-31;202;Hermagor;Kärnten;W;Inländer_innen;303;21;44;
2021-01-31;203;Klagenfurt;Kärnten;M;Ausländer_innen;1685;308;316;
2021-01-31;203;Klagenfurt;Kärnten;M;Inländer_innen;3903;619;569;
2021-01-31;203;Klagenfurt;Kärnten;W;Ausländer_innen;1119;132;119;
2021-01-31;203;Klagenfurt;Kärnten;W;Inländer_innen;2696;323;369;
2021-01-31;204;Spittal/Drau;Kärnten;M;Ausländer_innen;453;64;79;
2021-01-31;204;Spittal/Drau;Kärnten;M;Inländer_innen;2886;945;447;
2021-01-31;204;Spittal/Drau;Kärnten;W;Ausländer_innen;424;40;41;
2021-01-31;204;Spittal/Drau;Kärnten;W;Inländer_innen;2226;228;227;
2021-01-31;205;St. Veit/Glan;Kärnten;M;Ausländer_innen;274;53;46;
2021-01-31;205;St. Veit/Glan;Kärnten;M;Inländer_innen;1446;336;250;
2021-01-31;205;St. Veit/Glan;Kärnten;W;Ausländer_innen;118;22;20;
2021-01-31;205;St. Veit/Glan;Kärnten;W;Inländer_innen;843;130;150;
2021-01-31;206;Villach;Kärnten;M;Ausländer_innen;1271;194;216;
2021-01-31;206;Villach;Kärnten;M;Inländer_innen;3257;594;531;
2021-01-31;206;Villach;Kärnten;W;Ausländer_innen;1068;106;128;
2021-01-31;206;Villach;Kärnten;W;Inländer_innen;2664;305;302;
2021-01-31;207;Völkermarkt;Kärnten;M;Ausländer_innen;265;46;49;
2021-01-31;207;Völkermarkt;Kärnten;M;Inländer_innen;1436;368;260;
2021-01-31;207;Völkermarkt;Kärnten;W;Ausländer_innen;154;15;32;
2021-01-31;207;Völkermarkt;Kärnten;W;Inländer_innen;831;92;137;
2021-01-31;208;Wolfsberg;Kärnten;M;Ausländer_innen;202;51;63;
2021-01-31;208;Wolfsberg;Kärnten;M;Inländer_innen;1205;353;298;
2021-01-31;208;Wolfsberg;Kärnten;W;Ausländer_innen;126;32;38;
2021-01-31;208;Wolfsberg;Kärnten;W;Inländer_innen;739;137;157;
2021-01-31;301;Amstetten;Niederösterreich;M;Ausländer_innen;470;111;95;
2021-01-31;301;Amstetten;Niederösterreich;M;Inländer_innen;1371;391;315;
2021-01-31;301;Amstetten;Niederösterreich;W;Ausländer_innen;327;56;59;
2021-01-31;301;Amstetten;Niederösterreich;W;Inländer_innen;942;176;223;
2021-01-31;304;Baden neu;Niederösterreich;M;Ausländer_innen;1212;213;209;
2021-01-31;304;Baden neu;Niederösterreich;M;Inländer_innen;3284;483;451;
2021-01-31;304;Baden neu;Niederösterreich;W;Ausländer_innen;846;133;123;
2021-01-31;304;Baden neu;Niederösterreich;W;Inländer_innen;2589;359;403;
2021-01-31;306;Bruck/Leitha;Niederösterreich;M;Ausländer_innen;328;83;66;
2021-01-31;306;Bruck/Leitha;Niederösterreich;M;Inländer_innen;787;162;121;
2021-01-31;306;Bruck/Leitha;Niederösterreich;W;Ausländer_innen;266;44;58;
2021-01-31;306;Bruck/Leitha;Niederösterreich;W;Inländer_innen;724;116;118;
2021-01-31;308;Gänserndorf;Niederösterreich;M;Ausländer_innen;827;182;158;
2021-01-31;308;Gänserndorf;Niederösterreich;M;Inländer_innen;2238;422;332;
2021-01-31;308;Gänserndorf;Niederösterreich;W;Ausländer_innen;587;79;98;
2021-01-31;308;Gänserndorf;Niederösterreich;W;Inländer_innen;2022;249;264;
2021-01-31;311;Gmünd;Niederösterreich;M;Ausländer_innen;146;32;16;
2021-01-31;311;Gmünd;Niederösterreich;M;Inländer_innen;1058;318;153;
2021-01-31;311;Gmünd;Niederösterreich;W;Ausländer_innen;95;16;10;
2021-01-31;311;Gmünd;Niederösterreich;W;Inländer_innen;544;91;105;
2021-01-31;312;Hollabrunn;Niederösterreich;M;Ausländer_innen;172;57;33;
2021-01-31;312;Hollabrunn;Niederösterreich;M;Inländer_innen;997;209;178;
2021-01-31;312;Hollabrunn;Niederösterreich;W;Ausländer_innen;127;24;17;
2021-01-31;312;Hollabrunn;Niederösterreich;W;Inländer_innen;685;133;125;
2021-01-31;313;Horn;Niederösterreich;M;Ausländer_innen;59;18;12;
2021-01-31;313;Horn;Niederösterreich;M;Inländer_innen;522;187;118;
2021-01-31;313;Horn;Niederösterreich;W;Ausländer_innen;38;10;10;
2021-01-31;313;Horn;Niederösterreich;W;Inländer_innen;262;72;90;
2021-01-31;314;Korneuburg;Niederösterreich;M;Ausländer_innen;482;84;81;
2021-01-31;314;Korneuburg;Niederösterreich;M;Inländer_innen;1525;282;226;
2021-01-31;314;Korneuburg;Niederösterreich;W;Ausländer_innen;344;58;70;
2021-01-31;314;Korneuburg;Niederösterreich;W;Inländer_innen;1204;177;201;
2021-01-31;315;Krems;Niederösterreich;M;Ausländer_innen;500;110;86;
2021-01-31;315;Krems;Niederösterreich;M;Inländer_innen;1527;380;271;
2021-01-31;315;Krems;Niederösterreich;W;Ausländer_innen;328;69;63;
2021-01-31;315;Krems;Niederösterreich;W;Inländer_innen;1056;206;197;
2021-01-31;316;Lilienfeld;Niederösterreich;M;Ausländer_innen;139;32;28;
2021-01-31;316;Lilienfeld;Niederösterreich;M;Inländer_innen;525;124;115;
2021-01-31;316;Lilienfeld;Niederösterreich;W;Ausländer_innen;117;24;17;
2021-01-31;316;Lilienfeld;Niederösterreich;W;Inländer_innen;329;74;58;
2021-01-31;317;Melk;Niederösterreich;M;Ausländer_innen;277;63;74;
2021-01-31;317;Melk;Niederösterreich;M;Inländer_innen;1490;469;381;
2021-01-31;317;Melk;Niederösterreich;W;Ausländer_innen;228;39;37;
2021-01-31;317;Melk;Niederösterreich;W;Inländer_innen;799;174;167;
2021-01-31;319;Mistelbach;Niederösterreich;M;Ausländer_innen;375;88;55;
2021-01-31;319;Mistelbach;Niederösterreich;M;Inländer_innen;1479;320;232;
2021-01-31;319;Mistelbach;Niederösterreich;W;Ausländer_innen;207;40;39;
2021-01-31;319;Mistelbach;Niederösterreich;W;Inländer_innen;1074;145;165;
2021-01-31;321;Mödling;Niederösterreich;M;Ausländer_innen;685;121;137;
2021-01-31;321;Mödling;Niederösterreich;M;Inländer_innen;1918;248;271;
2021-01-31;321;Mödling;Niederösterreich;W;Ausländer_innen;494;61;74;
2021-01-31;321;Mödling;Niederösterreich;W;Inländer_innen;1555;211;242;
2021-01-31;323;Neunkirchen;Niederösterreich;M;Ausländer_innen;513;88;85;
2021-01-31;323;Neunkirchen;Niederösterreich;M;Inländer_innen;2051;409;318;
2021-01-31;323;Neunkirchen;Niederösterreich;W;Ausländer_innen;397;66;69;
2021-01-31;323;Neunkirchen;Niederösterreich;W;Inländer_innen;1437;203;267;
2021-01-31;326;St. Pölten;Niederösterreich;M;Ausländer_innen;1378;246;273;
2021-01-31;326;St. Pölten;Niederösterreich;M;Inländer_innen;3711;733;667;
2021-01-31;326;St. Pölten;Niederösterreich;W;Ausländer_innen;1018;159;124;
2021-01-31;326;St. Pölten;Niederösterreich;W;Inländer_innen;2741;457;418;
2021-01-31;328;Scheibbs;Niederösterreich;M;Ausländer_innen;100;37;35;
2021-01-31;328;Scheibbs;Niederösterreich;M;Inländer_innen;748;334;219;
2021-01-31;328;Scheibbs;Niederösterreich;W;Ausländer_innen;56;13;13;
2021-01-31;328;Scheibbs;Niederösterreich;W;Inländer_innen;330;87;110;
2021-01-31;329;Schwechat;Niederösterreich;M;Ausländer_innen;493;95;108;
2021-01-31;329;Schwechat;Niederösterreich;M;Inländer_innen;1088;156;165;
2021-01-31;329;Schwechat;Niederösterreich;W;Ausländer_innen;365;61;68;
2021-01-31;329;Schwechat;Niederösterreich;W;Inländer_innen;974;135;159;
2021-01-31;331;Tulln;Niederösterreich;M;Ausländer_innen;559;132;119;
2021-01-31;331;Tulln;Niederösterreich;M;Inländer_innen;1540;344;276;
2021-01-31;331;Tulln;Niederösterreich;W;Ausländer_innen;302;78;90;
2021-01-31;331;Tulln;Niederösterreich;W;Inländer_innen;1180;236;235;
2021-01-31;332;Waidhofen/Thaya;Niederösterreich;M;Ausländer_innen;31;8;3;
2021-01-31;332;Waidhofen/Thaya;Niederösterreich;M;Inländer_innen;639;163;95;
2021-01-31;332;Waidhofen/Thaya;Niederösterreich;W;Ausländer_innen;31;6;3;
2021-01-31;332;Waidhofen/Thaya;Niederösterreich;W;Inländer_innen;320;60;69;
2021-01-31;333;Waidhofen/Ybbs;Niederösterreich;M;Ausländer_innen;82;32;27;
2021-01-31;333;Waidhofen/Ybbs;Niederösterreich;M;Inländer_innen;409;180;124;
2021-01-31;333;Waidhofen/Ybbs;Niederösterreich;W;Ausländer_innen;31;7;17;
2021-01-31;333;Waidhofen/Ybbs;Niederösterreich;W;Inländer_innen;204;54;79;
2021-01-31;334;Wr. Neustadt;Niederösterreich;M;Ausländer_innen;1054;207;258;
2021-01-31;334;Wr. Neustadt;Niederösterreich;M;Inländer_innen;2853;521;541;
2021-01-31;334;Wr. Neustadt;Niederösterreich;W;Ausländer_innen;849;129;142;
2021-01-31;334;Wr. Neustadt;Niederösterreich;W;Inländer_innen;2338;393;419;
2021-01-31;335;Zwettl;Niederösterreich;M;Ausländer_innen;35;11;10;
2021-01-31;335;Zwettl;Niederösterreich;M;Inländer_innen;1109;444;198;
2021-01-31;335;Zwettl;Niederösterreich;W;Ausländer_innen;48;7;4;
2021-01-31;335;Zwettl;Niederösterreich;W;Inländer_innen;425;84;79;
2021-01-31;401;Braunau;Oberösterreich;M;Ausländer_innen;618;132;188;
2021-01-31;401;Braunau;Oberösterreich;M;Inländer_innen;1415;429;345;
2021-01-31;401;Braunau;Oberösterreich;W;Ausländer_innen;463;87;117;
2021-01-31;401;Braunau;Oberösterreich;W;Inländer_innen;1015;196;199;
2021-01-31;402;Eferding;Oberösterreich;M;Ausländer_innen;148;51;26;
2021-01-31;402;Eferding;Oberösterreich;M;Inländer_innen;383;136;80;
2021-01-31;402;Eferding;Oberösterreich;W;Ausländer_innen;75;24;19;
2021-01-31;402;Eferding;Oberösterreich;W;Inländer_innen;202;59;64;
2021-01-31;403;Freistadt;Oberösterreich;M;Ausländer_innen;158;36;26;
2021-01-31;403;Freistadt;Oberösterreich;M;Inländer_innen;891;325;184;
2021-01-31;403;Freistadt;Oberösterreich;W;Ausländer_innen;81;21;24;
2021-01-31;403;Freistadt;Oberösterreich;W;Inländer_innen;546;130;100;
2021-01-31;404;Gmunden;Oberösterreich;M;Ausländer_innen;471;131;131;
2021-01-31;404;Gmunden;Oberösterreich;M;Inländer_innen;1373;414;338;
2021-01-31;404;Gmunden;Oberösterreich;W;Ausländer_innen;365;74;83;
2021-01-31;404;Gmunden;Oberösterreich;W;Inländer_innen;952;214;228;
2021-01-31;406;Grieskirchen;Oberösterreich;M;Ausländer_innen;247;82;87;
2021-01-31;406;Grieskirchen;Oberösterreich;M;Inländer_innen;827;271;167;
2021-01-31;406;Grieskirchen;Oberösterreich;W;Ausländer_innen;129;28;30;
2021-01-31;406;Grieskirchen;Oberösterreich;W;Inländer_innen;458;92;117;
2021-01-31;407;Kirchdorf/Krems;Oberösterreich;M;Ausländer_innen;207;58;94;
2021-01-31;407;Kirchdorf/Krems;Oberösterreich;M;Inländer_innen;712;242;174;
2021-01-31;407;Kirchdorf/Krems;Oberösterreich;W;Ausländer_innen;141;24;43;
2021-01-31;407;Kirchdorf/Krems;Oberösterreich;W;Inländer_innen;440;92;120;
2021-01-31;409;Linz neu;Oberösterreich;M;Ausländer_innen;3498;726;657;
2021-01-31;409;Linz neu;Oberösterreich;M;Inländer_innen;4742;883;726;
2021-01-31;409;Linz neu;Oberösterreich;W;Ausländer_innen;2221;353;359;
2021-01-31;409;Linz neu;Oberösterreich;W;Inländer_innen;3111;532;578;
2021-01-31;411;Perg;Oberösterreich;M;Ausländer_innen;320;108;95;
2021-01-31;411;Perg;Oberösterreich;M;Inländer_innen;808;258;184;
2021-01-31;411;Perg;Oberösterreich;W;Ausländer_innen;156;49;64;
2021-01-31;411;Perg;Oberösterreich;W;Inländer_innen;555;118;125;
2021-01-31;412;Ried im Innkreis;Oberösterreich;M;Ausländer_innen;363;90;150;
2021-01-31;412;Ried im Innkreis;Oberösterreich;M;Inländer_innen;982;343;250;
2021-01-31;412;Ried im Innkreis;Oberösterreich;W;Ausländer_innen;210;44;67;
2021-01-31;412;Ried im Innkreis;Oberösterreich;W;Inländer_innen;591;136;114;
2021-01-31;413;Rohrbach;Oberösterreich;M;Ausländer_innen;97;33;22;
2021-01-31;413;Rohrbach;Oberösterreich;M;Inländer_innen;817;421;131;
2021-01-31;413;Rohrbach;Oberösterreich;W;Ausländer_innen;43;9;13;
2021-01-31;413;Rohrbach;Oberösterreich;W;Inländer_innen;282;88;67;
2021-01-31;414;Schärding;Oberösterreich;M;Ausländer_innen;242;57;69;
2021-01-31;414;Schärding;Oberösterreich;M;Inländer_innen;1289;566;201;
2021-01-31;414;Schärding;Oberösterreich;W;Ausländer_innen;143;19;27;
2021-01-31;414;Schärding;Oberösterreich;W;Inländer_innen;553;126;113;
2021-01-31;415;Steyr;Oberösterreich;M;Ausländer_innen;620;116;142;
2021-01-31;415;Steyr;Oberösterreich;M;Inländer_innen;1738;294;302;
2021-01-31;415;Steyr;Oberösterreich;W;Ausländer_innen;453;75;99;
2021-01-31;415;Steyr;Oberösterreich;W;Inländer_innen;1279;188;225;
2021-01-31;418;Vöcklabruck;Oberösterreich;M;Ausländer_innen;845;180;207;
2021-01-31;418;Vöcklabruck;Oberösterreich;M;Inländer_innen;1725;412;391;
2021-01-31;418;Vöcklabruck;Oberösterreich;W;Ausländer_innen;535;94;101;
2021-01-31;418;Vöcklabruck;Oberösterreich;W;Inländer_innen;1377;250;302;
2021-01-31;419;Wels;Oberösterreich;M;Ausländer_innen;1376;316;312;
2021-01-31;419;Wels;Oberösterreich;M;Inländer_innen;2197;408;448;
2021-01-31;419;Wels;Oberösterreich;W;Ausländer_innen;936;150;154;
2021-01-31;419;Wels;Oberösterreich;W;Inländer_innen;1674;284;266;
2021-01-31;421;Traun;Oberösterreich;M;Ausländer_innen;1296;288;278;
2021-01-31;421;Traun;Oberösterreich;M;Inländer_innen;1948;397;432;
2021-01-31;421;Traun;Oberösterreich;W;Ausländer_innen;787;129;139;
2021-01-31;421;Traun;Oberösterreich;W;Inländer_innen;1426;265;338;
2021-01-31;501;Bischofshofen;Salzburg;M;Ausländer_innen;1364;180;215;
2021-01-31;501;Bischofshofen;Salzburg;M;Inländer_innen;1604;437;338;
2021-01-31;501;Bischofshofen;Salzburg;W;Ausländer_innen;961;88;128;
2021-01-31;501;Bischofshofen;Salzburg;W;Inländer_innen;1259;160;194;
2021-01-31;503;Hallein;Salzburg;M;Ausländer_innen;360;90;94;
2021-01-31;503;Hallein;Salzburg;M;Inländer_innen;711;217;148;
2021-01-31;503;Hallein;Salzburg;W;Ausländer_innen;292;45;47;
2021-01-31;503;Hallein;Salzburg;W;Inländer_innen;542;102;119;
2021-01-31;504;Salzburg;Salzburg;M;Ausländer_innen;2776;615;545;
2021-01-31;504;Salzburg;Salzburg;M;Inländer_innen;4015;893;701;
2021-01-31;504;Salzburg;Salzburg;W;Ausländer_innen;1850;366;361;
2021-01-31;504;Salzburg;Salzburg;W;Inländer_innen;2759;535;506;
2021-01-31;505;Tamsweg;Salzburg;M;Ausländer_innen;115;28;25;
2021-01-31;505;Tamsweg;Salzburg;M;Inländer_innen;542;271;136;
2021-01-31;505;Tamsweg;Salzburg;W;Ausländer_innen;90;11;21;
2021-01-31;505;Tamsweg;Salzburg;W;Inländer_innen;331;38;46;
2021-01-31;506;Zell am See;Salzburg;M;Ausländer_innen;1276;203;204;
2021-01-31;506;Zell am See;Salzburg;M;Inländer_innen;2590;982;398;
2021-01-31;506;Zell am See;Salzburg;W;Ausländer_innen;1044;95;167;
2021-01-31;506;Zell am See;Salzburg;W;Inländer_innen;1663;154;287;
2021-01-31;601;Bruck/Mur;Steiermark;M;Ausländer_innen;525;83;116;
2021-01-31;601;Bruck/Mur;Steiermark;M;Inländer_innen;1055;144;196;
2021-01-31;601;Bruck/Mur;Steiermark;W;Ausländer_innen;312;38;51;
2021-01-31;601;Bruck/Mur;Steiermark;W;Inländer_innen;828;135;144;
2021-01-31;603;Deutschlandsberg;Steiermark;M;Ausländer_innen;143;29;29;
2021-01-31;603;Deutschlandsberg;Steiermark;M;Inländer_innen;1438;315;358;
2021-01-31;603;Deutschlandsberg;Steiermark;W;Ausländer_innen;144;27;25;
2021-01-31;603;Deutschlandsberg;Steiermark;W;Inländer_innen;815;163;165;
2021-01-31;604;Feldbach;Steiermark;M;Ausländer_innen;235;56;81;
2021-01-31;604;Feldbach;Steiermark;M;Inländer_innen;2067;656;506;
2021-01-31;604;Feldbach;Steiermark;W;Ausländer_innen;222;41;29;
2021-01-31;604;Feldbach;Steiermark;W;Inländer_innen;952;206;187;
2021-01-31;606;Gleisdorf;Steiermark;M;Ausländer_innen;110;40;49;
2021-01-31;606;Gleisdorf;Steiermark;M;Inländer_innen;699;194;262;
2021-01-31;606;Gleisdorf;Steiermark;W;Ausländer_innen;87;24;21;
2021-01-31;606;Gleisdorf;Steiermark;W;Inländer_innen;419;95;131;
2021-01-31;609;Hartberg;Steiermark;M;Ausländer_innen;249;47;52;
2021-01-31;609;Hartberg;Steiermark;M;Inländer_innen;1980;598;509;
2021-01-31;609;Hartberg;Steiermark;W;Ausländer_innen;203;26;39;
2021-01-31;609;Hartberg;Steiermark;W;Inländer_innen;1266;245;198;
2021-01-31;610;Judenburg;Steiermark;M;Ausländer_innen;433;98;161;
2021-01-31;610;Judenburg;Steiermark;M;Inländer_innen;1359;304;326;
2021-01-31;610;Judenburg;Steiermark;W;Ausländer_innen;229;32;36;
2021-01-31;610;Judenburg;Steiermark;W;Inländer_innen;1031;196;174;
2021-01-31;611;Murau;Steiermark;M;Ausländer_innen;46;10;16;
2021-01-31;611;Murau;Steiermark;M;Inländer_innen;697;313;149;
2021-01-31;611;Murau;Steiermark;W;Ausländer_innen;31;2;5;
2021-01-31;611;Murau;Steiermark;W;Inländer_innen;321;66;53;
2021-01-31;614;Leibnitz;Steiermark;M;Ausländer_innen;397;82;124;
2021-01-31;614;Leibnitz;Steiermark;M;Inländer_innen;2176;702;494;
2021-01-31;614;Leibnitz;Steiermark;W;Ausländer_innen;324;43;43;
2021-01-31;614;Leibnitz;Steiermark;W;Inländer_innen;1415;239;221;
2021-01-31;616;Leoben;Steiermark;M;Ausländer_innen;376;85;85;
2021-01-31;616;Leoben;Steiermark;M;Inländer_innen;986;176;170;
2021-01-31;616;Leoben;Steiermark;W;Ausländer_innen;241;40;29;
2021-01-31;616;Leoben;Steiermark;W;Inländer_innen;802;127;129;
2021-01-31;618;Liezen;Steiermark;M;Ausländer_innen;476;121;99;
2021-01-31;618;Liezen;Steiermark;M;Inländer_innen;1657;585;246;
2021-01-31;618;Liezen;Steiermark;W;Ausländer_innen;375;59;50;
2021-01-31;618;Liezen;Steiermark;W;Inländer_innen;1282;199;183;
2021-01-31;621;Mürzzuschlag;Steiermark;M;Ausländer_innen;167;35;37;
2021-01-31;621;Mürzzuschlag;Steiermark;M;Inländer_innen;539;105;126;
2021-01-31;621;Mürzzuschlag;Steiermark;W;Ausländer_innen;109;17;16;
2021-01-31;621;Mürzzuschlag;Steiermark;W;Inländer_innen;463;101;99;
2021-01-31;622;Voitsberg;Steiermark;M;Ausländer_innen;135;34;34;
2021-01-31;622;Voitsberg;Steiermark;M;Inländer_innen;971;205;220;
2021-01-31;622;Voitsberg;Steiermark;W;Ausländer_innen;119;16;17;
2021-01-31;622;Voitsberg;Steiermark;W;Inländer_innen;600;142;147;
2021-01-31;623;Weiz;Steiermark;M;Ausländer_innen;87;25;51;
2021-01-31;623;Weiz;Steiermark;M;Inländer_innen;738;227;259;
2021-01-31;623;Weiz;Steiermark;W;Ausländer_innen;59;16;22;
2021-01-31;623;Weiz;Steiermark;W;Inländer_innen;317;82;103;
2021-01-31;630;Graz-West und Umgebung;Steiermark;M;Ausländer_innen;4520;773;960;
2021-01-31;630;Graz-West und Umgebung;Steiermark;M;Inländer_innen;5686;829;873;
2021-01-31;630;Graz-West und Umgebung;Steiermark;W;Ausländer_innen;2853;359;386;
2021-01-31;630;Graz-West und Umgebung;Steiermark;W;Inländer_innen;3816;541;588;
2021-01-31;631;Graz-Ost;Steiermark;M;Ausländer_innen;1380;227;291;
2021-01-31;631;Graz-Ost;Steiermark;M;Inländer_innen;2292;368;378;
2021-01-31;631;Graz-Ost;Steiermark;W;Ausländer_innen;892;146;143;
2021-01-31;631;Graz-Ost;Steiermark;W;Inländer_innen;1484;270;310;
2021-01-31;701;Imst;Tirol;M;Ausländer_innen;585;88;124;
2021-01-31;701;Imst;Tirol;M;Inländer_innen;1929;584;284;
2021-01-31;701;Imst;Tirol;W;Ausländer_innen;497;49;59;
2021-01-31;701;Imst;Tirol;W;Inländer_innen;1242;137;162;
2021-01-31;702;Innsbruck;Tirol;M;Ausländer_innen;3192;593;588;
2021-01-31;702;Innsbruck;Tirol;M;Inländer_innen;4471;983;749;
2021-01-31;702;Innsbruck;Tirol;W;Ausländer_innen;2118;271;279;
2021-01-31;702;Innsbruck;Tirol;W;Inländer_innen;3169;517;515;
2021-01-31;704;Kitzbühel;Tirol;M;Ausländer_innen;838;129;97;
2021-01-31;704;Kitzbühel;Tirol;M;Inländer_innen;1517;446;198;
2021-01-31;704;Kitzbühel;Tirol;W;Ausländer_innen;800;65;84;
2021-01-31;704;Kitzbühel;Tirol;W;Inländer_innen;1060;113;109;
2021-01-31;705;Kufstein;Tirol;M;Ausländer_innen;919;224;202;
2021-01-31;705;Kufstein;Tirol;M;Inländer_innen;1951;592;384;
2021-01-31;705;Kufstein;Tirol;W;Ausländer_innen;823;122;116;
2021-01-31;705;Kufstein;Tirol;W;Inländer_innen;1488;207;204;
2021-01-31;706;Landeck;Tirol;M;Ausländer_innen;635;105;65;
2021-01-31;706;Landeck;Tirol;M;Inländer_innen;1719;481;175;
2021-01-31;706;Landeck;Tirol;W;Ausländer_innen;711;71;51;
2021-01-31;706;Landeck;Tirol;W;Inländer_innen;1570;127;127;
2021-01-31;707;Lienz;Tirol;M;Ausländer_innen;151;24;23;
2021-01-31;707;Lienz;Tirol;M;Inländer_innen;1470;515;190;
2021-01-31;707;Lienz;Tirol;W;Ausländer_innen;128;14;15;
2021-01-31;707;Lienz;Tirol;W;Inländer_innen;1147;110;120;
2021-01-31;708;Reutte;Tirol;M;Ausländer_innen;422;44;49;
2021-01-31;708;Reutte;Tirol;M;Inländer_innen;546;128;59;
2021-01-31;708;Reutte;Tirol;W;Ausländer_innen;418;19;43;
2021-01-31;708;Reutte;Tirol;W;Inländer_innen;522;47;42;
2021-01-31;709;Schwaz;Tirol;M;Ausländer_innen;1004;152;140;
2021-01-31;709;Schwaz;Tirol;M;Inländer_innen;1662;467;242;
2021-01-31;709;Schwaz;Tirol;W;Ausländer_innen;1003;76;88;
2021-01-31;709;Schwaz;Tirol;W;Inländer_innen;1532;163;155;
2021-01-31;801;Bludenz;Vorarlberg;M;Ausländer_innen;643;130;137;
2021-01-31;801;Bludenz;Vorarlberg;M;Inländer_innen;908;238;212;
2021-01-31;801;Bludenz;Vorarlberg;W;Ausländer_innen;536;66;69;
2021-01-31;801;Bludenz;Vorarlberg;W;Inländer_innen;801;101;124;
2021-01-31;802;Bregenz;Vorarlberg;M;Ausländer_innen;1225;199;189;
2021-01-31;802;Bregenz;Vorarlberg;M;Inländer_innen;1828;394;269;
2021-01-31;802;Bregenz;Vorarlberg;W;Ausländer_innen;1138;164;123;
2021-01-31;802;Bregenz;Vorarlberg;W;Inländer_innen;1456;249;196;
2021-01-31;804;Dornbirn;Vorarlberg;M;Ausländer_innen;773;155;157;
2021-01-31;804;Dornbirn;Vorarlberg;M;Inländer_innen;1167;209;237;
2021-01-31;804;Dornbirn;Vorarlberg;W;Ausländer_innen;595;113;91;
2021-01-31;804;Dornbirn;Vorarlberg;W;Inländer_innen;1110;164;159;
2021-01-31;805;Feldkirch;Vorarlberg;M;Ausländer_innen;795;142;157;
2021-01-31;805;Feldkirch;Vorarlberg;M;Inländer_innen;1426;258;232;
2021-01-31;805;Feldkirch;Vorarlberg;W;Ausländer_innen;506;90;97;
2021-01-31;805;Feldkirch;Vorarlberg;W;Inländer_innen;1099;168;182;
2021-01-31;958;Wien Johnstraße;Wien;M;Ausländer_innen;2517;365;572;
2021-01-31;958;Wien Johnstraße;Wien;M;Inländer_innen;2024;197;218;
2021-01-31;958;Wien Johnstraße;Wien;W;Ausländer_innen;1439;248;287;
2021-01-31;958;Wien Johnstraße;Wien;W;Inländer_innen;1323;143;219;
2021-01-31;959;Wien Hauffgasse;Wien;M;Ausländer_innen;2328;365;526;
2021-01-31;959;Wien Hauffgasse;Wien;M;Inländer_innen;2862;258;307;
2021-01-31;959;Wien Hauffgasse;Wien;W;Ausländer_innen;1853;260;285;
2021-01-31;959;Wien Hauffgasse;Wien;W;Inländer_innen;2312;241;313;
